config,seed,success,category,init_x,init_y,xy_dist,z_margin,max_lift_delta,lifted_ever,success_ever,final_phase,residual_active
base_no_residual,20026,True,success,0.5096079359959667,0.010749883849055564,0.01792808707913373,0.029892244570794313,0.10670168410312897,True,True,done,False
base_no_residual,20027,True,success,0.5213486785792165,0.0016679306057490427,0.008272273796392154,0.029892244490091535,0.12081218208453448,True,True,done,False
base_no_residual,20028,True,success,0.4962405961783344,0.019281531345244667,0.015243891982042507,0.02989224457720896,0.10413844959869056,True,True,done,False
base_no_residual,20029,True,success,0.49293833197632814,-0.04737600355976009,0.014422987468683576,0.02989224457939832,0.10776107761099407,True,True,done,False
base_no_residual,20030,True,success,0.51245364827356,0.006822542829768349,0.01105150944367757,0.029892244579674543,0.10638302620390916,True,True,done,False
base_no_residual,20031,True,success,0.5497571934389812,0.021979332413977478,0.017509319813813415,0.0298922445794767,0.11432028435279418,True,True,done,False
base_no_residual,20032,True,success,0.5099871626071145,-0.031955100136249755,0.020271058900023377,0.029892243082938474,0.10359817020657291,True,True,done,False
base_no_residual,20033,True,success,0.5362543194201437,-0.02708771601743008,0.013674183803317518,0.02989224455651618,0.10617458319232709,True,True,done,False
base_no_residual,20034,True,success,0.4800301736155342,-0.004286986081570545,0.016341410478141614,0.029892244576466886,0.10344623274877818,True,True,done,False
base_no_residual,20035,True,success,0.537426650932211,-0.027525271189875963,0.01499247947232197,0.029892244579264204,0.10584879341246012,True,True,done,False
base_no_residual,20036,False,pick_lift_fail,0.5457252335243907,0.055752990589755205,0.13373652089073257,0.019993168965998454,0.003227919908535437,False,False,move_preplace,False
base_no_residual,20037,True,success,0.5695127371383416,-0.02312053544436701,0.021484065480799116,0.029892244571699367,0.11197461372652029,True,True,done,False
base_no_residual,20038,True,success,0.5544468399763994,-0.045968247112806594,0.016968811391773996,0.02989224457955597,0.11012567935382678,True,True,done,False
