config,seed,success,category,init_x,init_y,final_x,final_y,final_z,frame_x,frame_y,frame_z,xy_dist,z_margin,max_lift_delta,lifted_ever,success_ever,final_phase
base_no_residual,20076,True,success,0.5562223120309182,-0.04649359283001519,0.4868342980516285,0.13651017487815303,1.0348922445796882,0.47,0.15,1.005,0.02157241230620898,0.02989224457968831,0.1021462622457252,True,True,done
base_no_residual,20077,False,place_xy_fail,0.5219213446267054,0.059540306712907165,0.5026861624709537,0.04800685082701198,1.0249931689659983,0.47,0.15,1.005,0.10710269695624368,0.019993168965998454,0.03980309105175173,True,False,done
base_no_residual,20078,False,pick_lift_fail,0.5672355819744764,0.043848163208958936,0.5672355819744764,0.043848163208958936,1.0249931689659983,0.47,0.15,1.005,0.1439547528080506,0.019993168965998454,0.0,False,False,move_preplace
base_no_residual,20079,False,pick_lift_fail,0.5663061142661783,0.05496862022949886,0.5663061142661783,0.05496862022949886,1.0249931689659983,0.47,0.15,1.005,0.13529904207397553,0.019993168965998454,0.0,False,False,move_preplace
base_no_residual,20080,True,success,0.5628792025651642,-0.0020580437334934035,0.4862297810985778,0.16147786072739784,1.0348922445794504,0.47,0.15,1.005,0.01987830680378224,0.0298922445794505,0.1110448885187747,True,True,done
base_no_residual,20081,False,pick_lift_fail,0.5482172521949474,0.05608632567991667,0.5697855364263913,0.04816306571989371,1.0249931689659983,0.47,0.15,1.005,0.14257599539709817,0.019993168965998454,0.003873269230622922,False,False,move_preplace
base_no_residual,20082,True,success,0.5493232107943924,0.01506495400525052,0.48411934505640536,0.15524082751820012,1.0348922445796123,0.47,0.15,1.005,0.015060616783430979,0.02989224457961237,0.11253731146947099,True,True,done
base_no_residual,20083,True,success,0.5004310641053036,-0.04409798575485082,0.49091647288450585,0.15212389966184015,1.0348922445793884,0.47,0.15,1.005,0.021024028817090083,0.02989224457938855,0.09905496040042339,True,True,done
base_no_residual,20084,True,success,0.5686663818264457,-0.04552384687012393,0.4967487165195524,0.15569857166681528,1.034756986115829,0.47,0.15,1.005,0.027348995493165846,0.02975698611582911,0.11125808837839246,True,True,done
base_no_residual,20085,True,success,0.4849958033817367,-0.04435656268794333,0.4777755405183267,0.15276453961436381,1.0348922445567688,0.47,0.15,1.005,0.008252375999160953,0.029892244556768865,0.1053887211342841,True,True,done
base_no_residual,20086,True,success,0.5417105400053828,-0.03532273492780067,0.4840833619049722,0.14587597797379984,1.0348922445747164,0.47,0.15,1.005,0.014674762015753679,0.02989224457471651,0.1078606476865398,True,True,done
base_no_residual,20087,True,success,0.5387209163633734,-0.0314180821838796,0.4874542213689368,0.14341293468050684,1.0348922445562445,0.47,0.15,1.005,0.018655810706563254,0.029892244556244618,0.11227348428398076,True,True,done
base_no_residual,20088,False,pick_lift_fail,0.4808570386065388,0.030553266564067327,0.48169072243106414,0.03378587430727141,1.024928729680529,0.47,0.15,1.005,0.11680066781266923,0.019928729680529056,0.002123224807063284,False,False,move_preplace
